cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.7024390243902439;0.7528089887640449;0.7444444444444444;0.8253968253968254;0.7182320441988951;0.8054298642533937;0.8415841584158416;0.803921568627451;0.8020833333333334;0.7804878048780488
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7512690355329948;0.7225130890052356;0.8169014084507042;0.7486631016042781;0.7911111111111111;0.7904761904761904;0.7582938388625592;0.7677725118483413;0.7525773195876289;0.7835051546391754
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.823529411764706;0.8558139534883721;0.8355555555555556;0.8571428571428571;0.8195121951219512;0.8416666666666666;0.8047808764940239;0.8018433179723502;0.8458149779735684;0.8663967611336032
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.823529411764706;0.8235294117647058;0.8790322580645161;0.848;0.8333333333333333;0.8878923766816144;0.8787878787878789;0.8442622950819673;0.8595041322314049;0.8360655737704918
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.8225108225108225;0.8272727272727273;0.8510638297872342;0.8658008658008659;0.8448275862068966;0.8398268398268398;0.8764940239043825;0.8582995951417005;0.8535564853556485;0.8113207547169812
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.7439613526570049;0.7572815533980582;0.7373737373737373;0.7722772277227724;0.7649769585253456;0.7159090909090909;0.7027027027027026;0.7757009345794392;0.7676767676767676;0.78125
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.81;0.7766990291262136;0.821917808219178;0.7121951219512195;0.7941176470588236;0.7777777777777779;0.7692307692307692;0.7926267281105991;0.7899999999999999;0.7653061224489796
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.7407407407407407;0.716577540106952;0.6984126984126984;0.7572815533980582;0.6702127659574468;0.8055555555555556;0.7300000000000001;0.6881720430107527;0.7783251231527094;0.6888888888888889
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.8429118773946359;0.792156862745098;0.8464419475655431;0.8482490272373542;0.7914893617021276;0.8079999999999998;0.8345323741007195;0.8273092369477911;0.8145161290322579;0.8307692307692307
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8288973384030418;0.8200836820083683;0.8215767634854773;0.8;0.821705426356589;0.8396946564885496;0.8264462809917356;0.8387096774193549;0.7918367346938776;0.8051948051948054
