cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.6050420168067226;0.6767676767676768;0.638095238095238;0.7722772277227723;0.5963302752293578;0.8018018018018018;0.7589285714285714;0.7663551401869159;0.719626168224299;0.7017543859649122
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.6666666666666666;0.6388888888888888;0.7565217391304347;0.6730769230769231;0.7478991596638656;0.7280701754385965;0.6837606837606838;0.7105263157894737;0.7019230769230769;0.7307692307692307
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.8584905660377359;0.92;0.9215686274509803;0.860655737704918;0.8571428571428571;0.8938053097345132;0.8559322033898306;0.8207547169811321;0.897196261682243;0.8842975206611571
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.9191919191919192;0.8666666666666667;0.9083333333333333;0.9137931034482759;0.9134615384615384;0.9252336448598131;0.9508196721311475;0.9035087719298246;0.9043478260869565;0.85
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.8636363636363636;0.9285714285714286;0.9174311926605505;0.9174311926605505;0.9158878504672897;0.9326923076923077;0.9401709401709402;0.8688524590163934;0.9026548672566371;0.8514851485148515
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.6754385964912281;0.6610169491525424;0.6239316239316239;0.6964285714285714;0.6916666666666667;0.6;0.6190476190476191;0.6859504132231405;0.6608695652173913;0.6756756756756757
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.81;0.7017543859649122;0.8035714285714286;0.6347826086956522;0.7232142857142857;0.6875;0.7009345794392523;0.6991869918699187;0.7181818181818181;0.6818181818181818
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.6666666666666666;0.6504854368932039;0.6;0.6964285714285714;0.5779816513761468;0.7631578947368421;0.6636363636363637;0.5871559633027523;0.7053571428571429;0.5961538461538461
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.990990990990991;0.9805825242718447;0.9658119658119658;0.9732142857142857;0.9893617021276596;0.9528301886792453;0.9666666666666667;0.9809523809523809;0.9711538461538461;0.9908256880733946
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.9008264462809917;0.9423076923076923;0.9166666666666666;0.9345794392523364;0.8983050847457628;0.9565217391304348;0.9345794392523364;0.9369369369369369;0.9150943396226415;0.8773584905660378
