cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.8640776699029126;0.9024390243902439;0.9316239316239316;0.9173553719008265;0.9380530973451328;0.8108108108108109;0.9545454545454546;0.8695652173913043;0.9304347826086956;0.8981481481481481
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.8918918918918919;0.8771929824561403;0.897196261682243;0.8898305084745762;0.8349514563106796;0.8796296296296297;0.8666666666666667;0.8518518518518519;0.8559322033898306;0.8813559322033898
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.7931034482758621;0.8114754098360656;0.7583333333333333;0.82;0.8145161290322581;0.7614678899082569;0.6923076923076923;0.7931034482758621;0.7913043478260869;0.8118811881188119
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7479674796747967;0.7863247863247863;0.8137254901960784;0.7358490566037735;0.7542372881355932;0.8521739130434782;0.74;0.75;0.7850467289719626;0.7843137254901961
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7678571428571429;0.75;0.7699115044247787;0.8053097345132744;0.7652173913043478;0.7457627118644068;0.7714285714285715;0.81;0.7798165137614679;0.7933884297520661
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8518518518518519;0.9038461538461539;0.9238095238095239;0.8909090909090909;0.8627450980392157;0.9316239316239316;0.8717948717948718;0.900990099009901;0.9345794392523364;0.9459459459459459
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8442622950819673;0.8888888888888888;0.8454545454545455;0.8411214953271028;0.9;0.9181818181818182;0.8869565217391304;0.9191919191919192;0.9017857142857143;0.9017857142857143
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.8803418803418803;0.8571428571428571;0.8839285714285714;0.8545454545454545;0.8584070796460177;0.8611111111111112;0.8482142857142857;0.8849557522123894;0.8909090909090909;0.8813559322033898
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.6396396396396397;0.5714285714285714;0.6476190476190476;0.6727272727272727;0.625;0.6293103448275862;0.5882352941176471;0.6495726495726496;0.635593220338983;0.6194690265486725
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6732673267326733;0.6864406779661016;0.7017543859649122;0.6260869565217392;0.6730769230769231;0.6542056074766355;0.6956521739130435;0.7027027027027027;0.6379310344827587;0.7241379310344828
