cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.6544117647058824;0.7762237762237763;0.7414965986394558;0.8283582089552238;0.7066666666666667;0.8035714285714286;0.7954545454545454;0.8;0.781021897810219;0.7404580152671756
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7279411764705882;0.7194244604316546;0.7741935483870968;0.7553956834532374;0.7413793103448276;0.753968253968254;0.7109375;0.736;0.7651515151515151;0.7878787878787878
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.8598130841121495;0.9252336448598131;0.9191919191919192;0.8282828282828283;0.8782608695652174;0.8736842105263158;0.8089887640449438;0.8288288288288288;0.8921568627450981;0.8541666666666666
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.92;0.8679245283018868;0.8829787234042553;0.8863636363636364;0.9081632653061225;0.9245283018867925;0.925;0.8804347826086957;0.8842105263157894;0.8163265306122449
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.8514851485148515;0.93;0.90625;0.91;0.9072164948453608;0.9263157894736842;0.9204545454545454;0.8350515463917526;0.8854166666666666;0.8648648648648649
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.7131782945736435;0.7014925373134329;0.6879432624113475;0.7424242424242424;0.704;0.7218543046357616;0.7183098591549296;0.7054263565891473;0.7194244604316546;0.7446808510638298
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8442622950819673;0.7384615384615385;0.808695652173913;0.6818181818181818;0.7615384615384615;0.7426470588235294;0.7611940298507462;0.7109375;0.7651515151515151;0.7426470588235294
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.7463768115942029;0.7391304347826086;0.6923076923076923;0.734375;0.6783216783216783;0.775;0.7196969696969697;0.6896551724137931;0.7480916030534351;0.7123287671232876
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.9861111111111112;0.9714285714285714;0.9444444444444444;0.961038961038961;0.9876543209876543;0.9358974358974359;0.9375;0.9743589743589743;0.9615384615384616;0.9859154929577465
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.85;0.9310344827586207;0.898876404494382;0.9113924050632911;0.8536585365853658;0.9333333333333333;0.9195402298850575;0.9176470588235294;0.891566265060241;0.865979381443299
