cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.9017857142857143;0.8909090909090909;0.8728813559322034;0.8608695652173913;0.8518518518518519;0.8017241379310345;0.8899082568807339;0.8547008547008547;0.808695652173913;0.8518518518518519
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.8050847457627118;0.8921568627450981;0.7843137254901961;0.8372093023255814;0.8018867924528302;0.8571428571428571;0.8660714285714286;0.875;0.8796296296296297;0.8113207547169812
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.8240740740740741;0.8235294117647058;0.7731958762886598;0.8425925925925926;0.7933884297520661;0.8846153846153846;0.8130841121495327;0.8333333333333334;0.8070175438596491;0.7818181818181819
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.8103448275862069;0.7522935779816514;0.7610619469026548;0.8173913043478261;0.7226890756302521;0.7850467289719626;0.8155339805825242;0.7522935779816514;0.7647058823529411;0.75
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7627118644067796;0.75;0.8103448275862069;0.8376068376068376;0.7235772357723578;0.7913043478260869;0.780952380952381;0.77;0.7894736842105263;0.782608695652174
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8148148148148148;0.8596491228070176;0.8653846153846154;0.7787610619469026;0.7874015748031497;0.8490566037735849;0.8636363636363636;0.8508771929824561;0.8691588785046729;0.8137254901960784
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8586956521739131;0.8214285714285714;0.859504132231405;0.9099099099099099;0.8144329896907216;0.8378378378378378;0.8532110091743119;0.8448275862068966;0.7964601769911505;0.8403361344537815
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.8991596638655462;0.8090909090909091;0.8468468468468469;0.87;0.8596491228070176;0.8058252427184466;0.8108108108108109;0.7787610619469026;0.7592592592592593;0.7807017543859649
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.35185185185185186;0.38596491228070173;0.46153846153846156;0.5;0.4954128440366973;0.5225225225225225;0.4782608695652174;0.48623853211009177;0.40186915887850466;0.544
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.4909090909090909;0.5405405405405406;0.5663716814159292;0.49074074074074076;0.5643564356435643;0.45;0.5619047619047619;0.5169491525423728;0.48739495798319327;0.5263157894736842
