cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.7727272727272727;0.7605633802816901;0.7425742574257426;0.7272727272727273;0.8036529680365296;0.7410714285714286;0.7169811320754716;0.7321428571428571;0.7542372881355933;0.7477477477477478
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7168141592920354;0.7822222222222223;0.7105263157894737;0.7272727272727273;0.7906976744186047;0.7623318385650224;0.7557603686635944;0.7747747747747747;0.7699115044247788;0.7720930232558139
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.7864077669902914;0.8021978021978022;0.7638190954773869;0.7959183673469388;0.7384615384615385;0.7487179487179487;0.7821782178217821;0.7582417582417582;0.8262910798122064;0.7389162561576353
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7959183673469388;0.72;0.7872340425531915;0.7614213197969543;0.8061224489795918;0.7608695652173915;0.7659574468085107;0.6951871657754012;0.7368421052631579;0.7562189054726368
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7830687830687831;0.757396449704142;0.8;0.7244897959183674;0.7589743589743589;0.8421052631578947;0.7623762376237623;0.7796610169491526;0.757396449704142;0.7530864197530864
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.7281553398058253;0.7685185185185185;0.7373271889400921;0.8056872037914692;0.7523809523809524;0.7466666666666667;0.7465437788018433;0.6926829268292682;0.7358490566037735;0.7330316742081449
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.7465437788018433;0.7510917030567686;0.7627906976744185;0.7727272727272728;0.7896995708154506;0.7411167512690356;0.714975845410628;0.8018018018018017;0.7767857142857143;0.7477477477477477
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.7219512195121951;0.7549019607843138;0.7053571428571429;0.7354260089686098;0.7272727272727273;0.7087378640776699;0.729064039408867;0.7601809954751133;0.8019323671497585;0.7358490566037735
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.6081081081081081;0.5547445255474452;0.6013071895424836;0.5223880597014926;0.6412213740458016;0.4794520547945205;0.4496124031007751;0.5692307692307693;0.5116279069767442;0.5000000000000001
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6111111111111112;0.5547445255474452;0.6455696202531647;0.5477707006369427;0.5846153846153846;0.4931506849315069;0.5531914893617021;0.6490066225165563;0.5945945945945946;0.5517241379310345
