cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;7.692999839782715;7.692999839782715;7.452000141143799;7.452000141143799;7.240000009536743;7.240000009536743;7.059000015258789;7.059000015258789;7.40500020980835;7.40500020980835
bigram;False;True;False;False;False;False;False;False;False;comment;1.6100001335144043;1.6100001335144043;1.5939998626708984;1.5939998626708984;1.6949999332427979;1.6949999332427979;1.6100001335144043;1.6100001335144043;1.6389999389648438;1.6389999389648438
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;11.644999980926514;11.644999980926514;10.967999935150146;10.967999935150146;11.562000036239624;11.562000036239624;11.279000043869019;11.279000043869019;10.13099980354309;10.13099980354309
bow-bigram;True;True;False;False;False;False;False;False;False;comment;7.825000047683716;7.825000047683716;8.412999868392944;8.412999868392944;8.375999927520752;8.375999927520752;8.02999997138977;8.02999997138977;8.935999870300293;8.935999870300293
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;6.687000036239624;6.687000036239624;6.552999973297119;6.552999973297119;6.705000162124634;6.705000162124634;6.740999937057495;6.740999937057495;6.567999839782715;6.567999839782715
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;8.66100001335144;8.66100001335144;7.992000102996826;7.992000102996826;8.27400016784668;8.27400016784668;9.888999938964844;9.888999938964844;9.11899995803833;9.11899995803833
bow-lemmatize-remove_stopwords;True;False;True;True;False;False;False;False;False;stopwords_removal_lemmatization;5.497999906539917;5.497999906539917;5.32699990272522;5.32699990272522;6.634000062942505;6.634000062942505;5.776000022888184;5.776000022888184;6.275000095367432;6.275000095367432
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;6.355000019073486;6.355000019073486;6.197999954223633;6.197999954223633;6.941999912261963;6.941999912261963;6.346999883651733;6.346999883651733;6.948999881744385;6.948999881744385
bow-lemmatize;True;False;True;False;False;False;False;False;False;lemmatized_comment;5.371999979019165;5.371999979019165;5.058000087738037;5.058000087738037;4.703000068664551;4.703000068664551;5.41700005531311;5.41700005531311;6.753000020980835;6.753000020980835
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;7.138999938964844;7.138999938964844;7.081000089645386;7.081000089645386;6.8480000495910645;6.8480000495910645;7.1540000438690186;7.1540000438690186;7.430000066757202;7.430000066757202
bow;True;False;False;False;False;False;False;False;False;comment;7.584000110626221;7.584000110626221;7.017999887466431;7.017999887466431;6.896999835968018;6.896999835968018;7.138000011444092;7.138000011444092;6.906000137329102;6.906000137329102
bow-bigram-lemmatize-remove_stopwords;True;True;True;True;False;False;False;False;False;stopwords_removal_lemmatization;6.3420000076293945;6.3420000076293945;6.126000165939331;6.126000165939331;5.553999900817871;5.553999900817871;5.835000038146973;5.835000038146973;5.607000112533569;5.607000112533569
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;5.055999994277954;5.055999994277954;4.781999826431274;4.781999826431274;4.796999931335449;4.796999931335449;4.651000022888184;4.651000022888184;4.812000036239624;4.812000036239624
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;4.702000141143799;4.702000141143799;5.118000030517578;5.118000030517578;5.236000061035156;5.236000061035156;5.145000219345093;5.145000219345093;4.677999973297119;4.677999973297119
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.9909999370574951;0.9909999370574951;1.0069999694824219;1.0069999694824219;0.9600000381469727;0.9600000381469727;0.937000036239624;0.937000036239624;0.9750001430511475;0.9750001430511475
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.7820000648498535;0.7820000648498535;0.7820000648498535;0.7820000648498535;0.7250001430511475;0.7250001430511475;0.687999963760376;0.687999963760376;0.7030000686645508;0.7030000686645508
bow-remove_stopwords;True;False;False;True;False;False;False;False;False;stopwords_removal;5.960000038146973;5.960000038146973;5.585000038146973;5.585000038146973;5.751999855041504;5.751999855041504;6.208999872207642;6.208999872207642;5.759000062942505;5.759000062942505
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;4.016999959945679;4.016999959945679;4.834000110626221;4.834000110626221;3.5420000553131104;3.5420000553131104;3.503999948501587;3.503999948501587;3.682999849319458;3.682999849319458
