cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.7604166666666666;0.813953488372093;0.8297872340425532;0.81;0.8735632183908046;0.8144329896907216;0.8152173913043478;0.6956521739130435;0.8279569892473119;0.8666666666666667
bigram;False;True;False;False;False;False;False;False;False;comment;0.5422885572139303;0.6111111111111112;0.5230769230769231;0.5913978494623656;0.6065573770491803;0.6538461538461539;0.5567010309278351;0.5174129353233831;0.5421052631578948;0.5515463917525774
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.788235294117647;0.8020833333333334;0.8640776699029126;0.84375;0.7699115044247787;0.78125;0.776595744680851;0.7647058823529411;0.8367346938775511;0.8571428571428571
bow-bigram;True;True;False;False;False;False;False;False;False;comment;0.768;0.7627118644067796;0.7903225806451613;0.7795275590551181;0.7342657342657343;0.7394957983193278;0.7295081967213115;0.7611940298507462;0.7711864406779662;0.7768595041322314
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.7889908256880734;0.7678571428571429;0.8076923076923077;0.8245614035087719;0.8076923076923077;0.8245614035087719;0.7280701754385965;0.7672413793103449;0.794392523364486;0.7238095238095238
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7876106194690266;0.7637795275590551;0.7272727272727273;0.7244094488188977;0.75;0.8135593220338984;0.7890625;0.768595041322314;0.7121212121212122;0.7457627118644068
bow-lemmatize-remove_stopwords;True;False;True;True;False;False;False;False;False;stopwords_removal_lemmatization;0.8735632183908046;0.8620689655172413;0.7926829268292683;0.8;0.8431372549019608;0.8469387755102041;0.8235294117647058;0.7252747252747253;0.8571428571428571;0.7954545454545454
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7265625;0.7348484848484849;0.7622950819672131;0.7835820895522388;0.7692307692307693;0.7777777777777778;0.7522935779816514;0.7596899224806202;0.8195488721804511;0.7054263565891473
bow-lemmatize;True;False;True;False;False;False;False;False;False;lemmatized_comment;0.788235294117647;0.7551020408163265;0.8404255319148937;0.776595744680851;0.7741935483870968;0.7831325301204819;0.8080808080808081;0.7452830188679245;0.7831325301204819;0.7142857142857143
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8131868131868132;0.7818181818181819;0.8;0.7752808988764045;0.826530612244898;0.8155339805825242;0.7901234567901234;0.7575757575757576;0.7872340425531915;0.7777777777777778
bow;True;False;False;False;False;False;False;False;False;comment;0.7865168539325843;0.7676767676767676;0.801980198019802;0.686046511627907;0.8043478260869565;0.7373737373737373;0.6907216494845361;0.7578947368421053;0.7155963302752294;0.78
bow-bigram-lemmatize-remove_stopwords;True;True;True;True;False;False;False;False;False;stopwords_removal_lemmatization;0.7787610619469026;0.7889908256880734;0.7829457364341085;0.7421875;0.7657657657657657;0.7727272727272727;0.7981651376146789;0.84;0.7739130434782608;0.8137254901960784
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8404255319148937;0.87;0.8947368421052632;0.8235294117647058;0.8651685393258427;0.9042553191489362;0.8536585365853658;0.7731958762886598;0.8901098901098901;0.8372093023255814
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.8762886597938144;0.7708333333333334;0.8041237113402062;0.7978723404255319;0.7528089887640449;0.7727272727272727;0.7959183673469388;0.7272727272727273;0.8444444444444444;0.8247422680412371
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.6379310344827587;0.660377358490566;0.6470588235294118;0.6081871345029239;0.6162790697674418;0.5975609756097561;0.625;0.632768361581921;0.6149425287356322;0.6024096385542169
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6486486486486487;0.6690140845070423;0.6343283582089553;0.7086092715231788;0.68;0.6689655172413793;0.6594202898550725;0.7432432432432432;0.708029197080292;0.6598639455782312
bow-remove_stopwords;True;False;False;True;False;False;False;False;False;stopwords_removal;0.8210526315789474;0.7789473684210526;0.8181818181818182;0.825;0.7912087912087912;0.8736842105263158;0.7840909090909091;0.9135802469135802;0.8024691358024691;0.7634408602150538
